episode:1, reward: -11, mean reward: -0.11, score: -0.7797818615975132, epsilon: 0.8998980061197552, total steps: 7
episode:507, reward: -11, mean reward: 6.07, score: 24.276286456600026, epsilon: 0.8445821265511526, total steps: 3372
episode:508, reward: -11, mean reward: -3.72, score: -14.899161996746685, epsilon: 0.8445185625236233, total steps: 3376
episode:509, reward: -11, mean reward: -12.27, score: -24.543544395972788, epsilon: 0.8444867824167289, total steps: 3378
episode:510, reward: -11, mean reward: 3.65, score: 32.851817612394875, epsilon: 0.8443437876658075, total steps: 3387
episode:511, reward: -11, mean reward: 0.62, score: 3.1207270920969776, epsilon: 0.8442643572586275, total steps: 3392
episode:512, reward: -11, mean reward: 2.74, score: 54.740755831633976, epsilon: 0.8439467150484012, total steps: 3412
episode:513, reward: -11, mean reward: -3.46, score: -6.92737724484499, epsilon: 0.8439149578149483, total steps: 3414
episode:514, reward: -11, mean reward: 4.92, score: 39.36319224996475, epsilon: 0.8437879415832674, total steps: 3422
episode:515, reward: -11, mean reward: -5.4, score: -16.211266250539175, epsilon: 0.8437403157355621, total steps: 3425
episode:516, reward: -11, mean reward: 4.02, score: 24.1095746086083, epsilon: 0.8436450726123755, total steps: 3431
episode:517, reward: -11, mean reward: 0.15, score: 1.6366032642942727, epsilon: 0.8434704899012032, total steps: 3442
episode:518, reward: -11, mean reward: -4.57, score: -22.84661289295805, epsilon: 0.8433911468194333, total steps: 3447
episode:519, reward: -11, mean reward: 2.85, score: 22.78302051085096, epsilon: 0.8432642143908072, total steps: 3455
episode:520, reward: -11, mean reward: 2.72, score: 13.587596194138776, epsilon: 0.843184891935557, total steps: 3460
episode:521, reward: -11, mean reward: -3.97, score: -11.907865112050288, epsilon: 0.8431373022697451, total steps: 3463
episode:522, reward: -11, mean reward: -2.22, score: -6.652789651446433, epsilon: 0.8430897154592276, total steps: 3466
episode:523, reward: -11, mean reward: 5.18, score: 82.90971095686339, epsilon: 0.8428359673521431, total steps: 3482
episode:524, reward: -11, mean reward: 2.96, score: 32.61283146529651, epsilon: 0.842661562624549, total steps: 3493
episode:525, reward: -11, mean reward: 6.82, score: 136.36776875887512, epsilon: 0.8423445614039701, total steps: 3513
episode:526, reward: -11, mean reward: -3.28, score: -16.398922745690676, epsilon: 0.8422653309094204, total steps: 3518
episode:527, reward: -11, mean reward: -3.5, score: -7.005180982206916, epsilon: 0.8422336409299879, total steps: 3520
episode:528, reward: -11, mean reward: -0.94, score: -5.669961538572238, epsilon: 0.8421385785969303, total steps: 3526
episode:529, reward: -11, mean reward: -1.61, score: -12.865750009597996, epsilon: 0.8420118465631878, total steps: 3534
episode:530, reward: -11, mean reward: 1.23, score: 6.1688906176050295, epsilon: 0.8419326493384588, total steps: 3539
episode:531, reward: -11, mean reward: 3.09, score: 18.55623659027186, epsilon: 0.8418376231222252, total steps: 3545
episode:532, reward: -11, mean reward: 1.56, score: 7.794969461386856, epsilon: 0.841758443318969, total steps: 3550
episode:533, reward: -11, mean reward: 4.25, score: 12.74301648123054, epsilon: 0.8417109392375066, total steps: 3553
episode:534, reward: -11, mean reward: -3.46, score: -6.927348656606725, epsilon: 0.8416792714332975, total steps: 3555
episode:535, reward: -11, mean reward: 0.27, score: 1.0737117090026018, epsilon: 0.8416159396248889, total steps: 3559
episode:536, reward: -11, mean reward: 8.86, score: 248.19125333438222, epsilon: 0.8411727588009115, total steps: 3587
episode:537, reward: -11, mean reward: -12.24, score: -24.475177355601588, epsilon: 0.8411411125234891, total steps: 3589
episode:538, reward: -11, mean reward: -0.18, score: -1.8011520892803645, epsilon: 0.840982900122752, total steps: 3599
episode:539, reward: -11, mean reward: -3.46, score: -6.927440866547492, epsilon: 0.8409512614395249, total steps: 3601
episode:540, reward: -11, mean reward: 7.75, score: 186.03797276204685, epsilon: 0.8405716959370422, total steps: 3625
episode:541, reward: -11, mean reward: 2.82, score: 22.571602621064464, epsilon: 0.8404452145844703, total steps: 3633
episode:542, reward: -11, mean reward: -3.46, score: -6.927377215063089, epsilon: 0.8404135974082347, total steps: 3635
episode:543, reward: -11, mean reward: 1.66, score: 14.977145309412577, epsilon: 0.8402713357646332, total steps: 3644
episode:544, reward: -11, mean reward: 0.44, score: 2.2182556762292194, epsilon: 0.8401923125822818, total steps: 3649
episode:545, reward: -11, mean reward: -0.31, score: -3.1180207453325437, epsilon: 0.8400342899225579, total steps: 3659
episode:546, reward: -11, mean reward: 6.6, score: 33.012233563120326, epsilon: 0.8399552904436055, total steps: 3664
episode:547, reward: -11, mean reward: 5.69, score: 39.86215619222477, epsilon: 0.8398447044441439, total steps: 3671
episode:548, reward: -11, mean reward: -0.3, score: -1.4966486970516257, epsilon: 0.8397657239227914, total steps: 3676
episode:549, reward: -11, mean reward: -0.34, score: -1.0242574103811748, epsilon: 0.8397183394009059, total steps: 3679
episode:550, reward: -11, mean reward: -3.46, score: -6.927377221681262, epsilon: 0.8396867512990962, total steps: 3681
episode:551, reward: -11, mean reward: 3.99, score: 15.963755521951008, epsilon: 0.8396235788859224, total steps: 3685
episode:552, reward: -11, mean reward: 1.53, score: 7.669295054267593, epsilon: 0.8395446204760202, total steps: 3690
episode:553, reward: -11, mean reward: 3.35, score: 16.769982824437193, epsilon: 0.839465669961564, total steps: 3695
episode:554, reward: -11, mean reward: 5.56, score: 55.638443062443315, epsilon: 0.8393077926158325, total steps: 3705
episode:555, reward: -11, mean reward: 0.45, score: 1.3361408322991224, epsilon: 0.8392604355690013, total steps: 3708
episode:556, reward: -11, mean reward: 0.82, score: 2.464494846536887, epsilon: 0.8392130813635075, total steps: 3711
episode:557, reward: -11, mean reward: 5.07, score: 25.368053338782452, epsilon: 0.839134164001305, total steps: 3716
episode:558, reward: -11, mean reward: -0.07, score: -0.21341394006952186, epsilon: 0.8390868173718781, total steps: 3719
episode:559, reward: -11, mean reward: 5.84, score: 70.08945969473272, epsilon: 0.8388974592595911, total steps: 3731
episode:560, reward: -11, mean reward: -3.46, score: -6.927377263045294, epsilon: 0.8388659039923304, total steps: 3733
episode:561, reward: -11, mean reward: -2.32, score: -11.576197268848993, epsilon: 0.8387870213461291, total steps: 3738
episode:562, reward: -11, mean reward: 5.79, score: 63.71411771762715, epsilon: 0.8386135072886791, total steps: 3749
episode:563, reward: -11, mean reward: 3.67, score: 29.393154650036813, epsilon: 0.8384873392212275, total steps: 3757
episode:564, reward: -11, mean reward: 9.47, score: 56.79885932635139, epsilon: 0.8383927264174027, total steps: 3763
episode:565, reward: -11, mean reward: -3.5, score: -7.005192972361847, epsilon: 0.8383611913390518, total steps: 3765
episode:566, reward: -11, mean reward: -3.46, score: -6.927377205135848, epsilon: 0.8383296575220788, total steps: 3767
episode:567, reward: -11, mean reward: -12.25, score: -24.508384372394907, epsilon: 0.8382981249664332, total steps: 3769
episode:568, reward: -11, mean reward: 1.23, score: 3.7013608713518735, epsilon: 0.8382508284978435, total steps: 3772
episode:569, reward: -11, mean reward: -12.22, score: -24.4396525510587, epsilon: 0.8382192990952958, total steps: 3774
episode:570, reward: -11, mean reward: -12.23, score: -24.46933269557296, epsilon: 0.8381877709538991, total steps: 3776
episode:571, reward: -11, mean reward: -3.5, score: -7.00341513514595, epsilon: 0.8381562440736027, total steps: 3778
episode:572, reward: -11, mean reward: 9.59, score: 220.58359258278279, epsilon: 0.837793775575475, total steps: 3801
episode:573, reward: -11, mean reward: 2.29, score: 29.76156805950759, epsilon: 0.8375889758189473, total steps: 3814
episode:574, reward: -11, mean reward: -3.46, score: -6.927455992691634, epsilon: 0.8375574728899774, total steps: 3816
episode:575, reward: -11, mean reward: 5.1, score: 147.93353988763621, epsilon: 0.8371008219972615, total steps: 3845
episode:576, reward: -11, mean reward: -3.46, score: -6.927377296137081, epsilon: 0.8370693385940539, total steps: 3847
episode:577, reward: -11, mean reward: 5.05, score: 45.484943867357494, epsilon: 0.8369276788628652, total steps: 3856
episode:578, reward: -11, mean reward: -1.43, score: -7.174482000158733, epsilon: 0.8368489900294862, total steps: 3861
episode:579, reward: -11, mean reward: -12.24, score: -24.474447969386908, epsilon: 0.8368175166993558, total steps: 3863
episode:580, reward: -11, mean reward: 5.55, score: 83.23392602500093, epsilon: 0.8365815068475939, total steps: 3878
episode:581, reward: -11, mean reward: -12.22, score: -24.439763004038653, epsilon: 0.8365500442165767, total steps: 3880
episode:582, reward: -11, mean reward: 11.4, score: 91.20144602945604, epsilon: 0.8364242062768058, total steps: 3888
episode:583, reward: -11, mean reward: 7.55, score: 52.869822578952885, epsilon: 0.8363141145945246, total steps: 3895
episode:584, reward: -11, mean reward: -12.2, score: -24.40332525429075, epsilon: 0.8362826626589837, total steps: 3897
episode:585, reward: -11, mean reward: 4.18, score: 16.710171751450517, epsilon: 0.8362197625620084, total steps: 3901
episode:586, reward: -11, mean reward: 5.7, score: 45.63216056080702, epsilon: 0.8360939774630748, total steps: 3909
episode:587, reward: -11, mean reward: 8.83, score: 203.1575369027908, epsilon: 0.8357324573894335, total steps: 3932
episode:588, reward: -11, mean reward: -4.57, score: -18.28454712949609, epsilon: 0.8356696013071191, total steps: 3936
episode:589, reward: -11, mean reward: -4.64, score: -23.188191292177578, epsilon: 0.8355910382752054, total steps: 3941
episode:590, reward: -11, mean reward: -3.51, score: -17.553155585464886, epsilon: 0.8355124830992022, total steps: 3946
episode:591, reward: -11, mean reward: 3.62, score: 86.96500253773897, epsilon: 0.8351355275838758, total steps: 3970
episode:592, reward: -11, mean reward: 0.81, score: 2.438466056596525, epsilon: 0.8350884208654366, total steps: 3973
episode:593, reward: -11, mean reward: 3.76, score: 26.351438610298523, epsilon: 0.8349785161800228, total steps: 3980
episode:594, reward: -11, mean reward: -6.03, score: -18.10139013039847, epsilon: 0.8349314188819851, total steps: 3983
episode:595, reward: -11, mean reward: -5.05, score: -20.188947009262158, epsilon: 0.834868626880188, total steps: 3987
episode:596, reward: -11, mean reward: -3.46, score: -6.927353211987153, epsilon: 0.8348372327629994, total steps: 3989
episode:597, reward: -11, mean reward: 0.45, score: 4.461165031138101, epsilon: 0.8346802810121451, total steps: 3999
episode:598, reward: -11, mean reward: -3.5, score: -7.003437730812799, epsilon: 0.8346488944286404, total steps: 4001
episode:599, reward: -11, mean reward: -12.27, score: -24.539458333942584, epsilon: 0.834617509100574, total steps: 4003
episode:600, reward: -11, mean reward: -4.28, score: -17.128079877715457, epsilon: 0.8345547422105551, total steps: 4007
episode:601, reward: -11, mean reward: 7.23, score: 65.03197933340658, epsilon: 0.8344135350659815, total steps: 4016
episode:602, reward: -11, mean reward: 1.94, score: 29.112153821868, epsilon: 0.8341782463005412, total steps: 4031
episode:603, reward: -11, mean reward: 7.07, score: 162.6913238543097, epsilon: 0.8338176072605813, total steps: 4054
episode:604, reward: -11, mean reward: 4.22, score: 71.74216775603148, epsilon: 0.8335511545736363, total steps: 4071
episode:605, reward: -11, mean reward: -12.22, score: -24.438496150225262, epsilon: 0.8335198131542859, total steps: 4073
episode:606, reward: -11, mean reward: -12.19, score: -24.370594426692705, epsilon: 0.8334884729885673, total steps: 4075
episode:607, reward: -11, mean reward: 0.68, score: 4.773830261195961, epsilon: 0.8333787922801776, total steps: 4082
episode:608, reward: -11, mean reward: -3.5, score: -7.00342278483906, epsilon: 0.833347457755181, total steps: 4084
episode:609, reward: -11, mean reward: 8.98, score: 44.91739961460297, epsilon: 0.8332691269260123, total steps: 4089
episode:610, reward: -11, mean reward: 2.23, score: 24.47733612917873, epsilon: 0.8330968266718115, total steps: 4100
episode:611, reward: -11, mean reward: 5.77, score: 34.64636991299292, epsilon: 0.8330028606906825, total steps: 4106
episode:612, reward: -11, mean reward: 7.42, score: 185.6152374442216, epsilon: 0.8326114571193842, total steps: 4131
episode:613, reward: -11, mean reward: 6.27, score: 37.615281214205694, epsilon: 0.8325175493791069, total steps: 4137
episode:614, reward: -11, mean reward: -5.34, score: -16.01450818494846, epsilon: 0.8324705997346477, total steps: 4140
episode:615, reward: -11, mean reward: 3.82, score: 57.34685651466873, epsilon: 0.8322358937623834, total steps: 4155
episode:616, reward: -11, mean reward: 1.07, score: 5.351492756746801, epsilon: 0.8321576740840563, total steps: 4160
episode:617, reward: -11, mean reward: -2.86, score: -8.580737924724843, epsilon: 0.832110746031467, total steps: 4163
episode:618, reward: -11, mean reward: 0.7, score: 3.512533001071425, epsilon: 0.8320325388672871, total steps: 4168
episode:619, reward: -11, mean reward: 8.07, score: 88.80685824976922, epsilon: 0.8318605106325361, total steps: 4179
episode:620, reward: -11, mean reward: 1.65, score: 14.880025333837551, epsilon: 0.8317197884060025, total steps: 4188
episode:621, reward: -11, mean reward: 1.78, score: 8.889752974704663, epsilon: 0.8316416203356305, total steps: 4193
episode:622, reward: -11, mean reward: 1.14, score: 10.264354556122463, epsilon: 0.8315009375058046, total steps: 4202
episode:623, reward: -11, mean reward: -12.29, score: -24.5743740262579, epsilon: 0.8314696780934968, total steps: 4204
episode:624, reward: -11, mean reward: -12.27, score: -24.54279106344839, epsilon: 0.8314384199315406, total steps: 4206
episode:625, reward: -11, mean reward: -0.99, score: -2.9683928590126314, epsilon: 0.8313915350329056, total steps: 4209
episode:626, reward: -11, mean reward: 5.36, score: 64.30987312635492, epsilon: 0.8312040235667738, total steps: 4221
episode:627, reward: -11, mean reward: -12.27, score: -24.544795224729377, epsilon: 0.831172776030786, total steps: 4223
episode:628, reward: -11, mean reward: 1.98, score: 13.855485533806792, epsilon: 0.8310634194972776, total steps: 4230
episode:629, reward: -11, mean reward: 1.27, score: 3.8136975002700595, epsilon: 0.8310165570979937, total steps: 4233
episode:630, reward: -11, mean reward: -12.22, score: -24.43939601842378, epsilon: 0.8309853170605148, total steps: 4235
episode:631, reward: -11, mean reward: 7.07, score: 42.43368346120606, epsilon: 0.8308916044453369, total steps: 4241
episode:632, reward: -11, mean reward: 0.97, score: 7.766980438894045, epsilon: 0.8307666717835052, total steps: 4249
episode:633, reward: -11, mean reward: -10.73, score: -32.190411774703016, epsilon: 0.83071982718855, total steps: 4252
episode:634, reward: -11, mean reward: -3.46, score: -6.927377282900309, epsilon: 0.83068859902003, total steps: 4254
episode:635, reward: -11, mean reward: -3.07, score: -9.208031991102985, epsilon: 0.8306417591093002, total steps: 4257
episode:636, reward: -11, mean reward: 0.86, score: 4.285964063511827, epsilon: 0.830563698836468, total steps: 4262
episode:637, reward: -11, mean reward: -2.43, score: -12.126358166679836, epsilon: 0.8304856463692727, total steps: 4267
episode:638, reward: -11, mean reward: -12.27, score: -24.542956624466832, epsilon: 0.8304544275677981, total steps: 4269
episode:639, reward: -11, mean reward: 7.82, score: 187.5930732681284, epsilon: 0.830079899336532, total steps: 4293
episode:640, reward: -11, mean reward: -3.46, score: -6.92737725146327, epsilon: 0.8300486967646141, total steps: 4295
episode:641, reward: -11, mean reward: -1.98, score: -15.82018749218981, epsilon: 0.8299238989572226, total steps: 4303
episode:642, reward: -11, mean reward: 2.92, score: 20.462557825630967, epsilon: 0.8298147172542661, total steps: 4310
episode:643, reward: -11, mean reward: -3.04, score: -9.107066671607946, epsilon: 0.8297679297748692, total steps: 4313
episode:644, reward: -11, mean reward: 5.06, score: 156.9629198936556, epsilon: 0.8292846234988364, total steps: 4344
episode:645, reward: -11, mean reward: -2.35, score: -11.731299999223346, epsilon: 0.8292066989327798, total steps: 4349
episode:646, reward: -11, mean reward: 0.94, score: 5.666184862132347, epsilon: 0.8291131997389716, total steps: 4355
episode:647, reward: -11, mean reward: -12.23, score: -24.46993328736025, epsilon: 0.8290820358342643, total steps: 4357
episode:648, reward: -11, mean reward: 3.74, score: 11.219992167527629, epsilon: 0.8290352923144338, total steps: 4360
episode:649, reward: -11, mean reward: 6.38, score: 102.15452569037296, epsilon: 0.828786040903246, total steps: 4376
episode:650, reward: -11, mean reward: 6.89, score: 82.68162724917917, epsilon: 0.828599154680673, total steps: 4388
episode:651, reward: -11, mean reward: -1.18, score: -5.897586703243718, epsilon: 0.8285212986580709, total steps: 4393
episode:652, reward: -11, mean reward: 6.95, score: 34.74188823278055, epsilon: 0.8284434504206819, total steps: 4398
episode:653, reward: -11, mean reward: 3.93, score: 86.37452090849965, epsilon: 0.8281010106447722, total steps: 4420
episode:654, reward: -11, mean reward: 4.71, score: 18.852380273318254, epsilon: 0.8280387650537774, total steps: 4424
episode:655, reward: -11, mean reward: 3.86, score: 34.71375218818553, epsilon: 0.8278987306795396, total steps: 4433
episode:656, reward: -11, mean reward: -6.95, score: -27.79772627268565, epsilon: 0.8278365012702947, total steps: 4437
episode:657, reward: -11, mean reward: -1.75, score: -10.506468024921624, epsilon: 0.8277431664903411, total steps: 4443
episode:658, reward: -11, mean reward: 6.06, score: 66.68219614843836, epsilon: 0.8275720818137177, total steps: 4454
episode:659, reward: -11, mean reward: -0.92, score: -6.427248514257265, epsilon: 0.8274632293421146, total steps: 4461
episode:660, reward: -11, mean reward: -2.57, score: -12.865982068890496, epsilon: 0.8273854869063669, total steps: 4466
episode:661, reward: -11, mean reward: -12.22, score: -24.438487898131037, epsilon: 0.8273543921087907, total steps: 4468
episode:662, reward: -11, mean reward: -3.46, score: -6.927377236572212, epsilon: 0.8273232985549817, total steps: 4470
episode:663, reward: -11, mean reward: 0.58, score: 2.30866732817303, epsilon: 0.8272611151784655, total steps: 4474
episode:664, reward: -11, mean reward: 0.27, score: 1.3461741141501804, epsilon: 0.8271833929531236, total steps: 4479
episode:665, reward: -11, mean reward: 1.45, score: 20.254442002145957, epsilon: 0.8269658120658425, total steps: 4493
episode:666, reward: -11, mean reward: 4.03, score: 32.26347990176202, epsilon: 0.826841507480544, total steps: 4501
episode:667, reward: -11, mean reward: 4.03, score: 72.49096085631214, epsilon: 0.8265618948711404, total steps: 4519
episode:668, reward: -11, mean reward: 3.4, score: 23.81677465348985, epsilon: 0.82645318381581, total steps: 4526
episode:669, reward: -11, mean reward: -0.41, score: -1.221511176829388, epsilon: 0.8264065980223688, total steps: 4529
episode:670, reward: -11, mean reward: 5.27, score: 31.613345391142587, epsilon: 0.82631343482051, total steps: 4535
episode:671, reward: -11, mean reward: -3.95, score: -15.809814638174458, epsilon: 0.8262513322298611, total steps: 4539
episode:672, reward: -11, mean reward: -2.38, score: -14.285971082361954, epsilon: 0.8261581876587796, total steps: 4545
episode:673, reward: -11, mean reward: -0.42, score: -2.084156308141125, epsilon: 0.8260805757206753, total steps: 4550
episode:674, reward: -11, mean reward: 4.59, score: 32.11198447322754, epsilon: 0.825971932045309, total steps: 4557
episode:675, reward: -11, mean reward: -3.46, score: -6.927377223335796, epsilon: 0.8259408937887965, total steps: 4559
episode:676, reward: -11, mean reward: 5.54, score: 55.43518212163218, epsilon: 0.8257857211278221, total steps: 4569
episode:677, reward: -11, mean reward: 2.94, score: 29.39790601632545, epsilon: 0.8256305794982767, total steps: 4579
episode:678, reward: -11, mean reward: -3.7, score: -11.106928024134028, epsilon: 0.825584043059614, total steps: 4582
episode:679, reward: -11, mean reward: -5.0, score: -24.998165214222894, epsilon: 0.8255064885330989, total steps: 4587
episode:680, reward: -11, mean reward: -2.89, score: -8.671144335620042, epsilon: 0.8254599595396707, total steps: 4590
episode:681, reward: -11, mean reward: -3.46, score: -6.927377281245704, epsilon: 0.8254289417616488, total steps: 4592
episode:682, reward: -11, mean reward: -3.5, score: -7.003420529165439, epsilon: 0.8253979252243132, total steps: 4594
episode:683, reward: -11, mean reward: -5.29, score: -21.145374490055723, epsilon: 0.8253358958715025, total steps: 4598
episode:684, reward: -11, mean reward: -12.24, score: -24.474616614106786, epsilon: 0.825304883055928, total steps: 4600
episode:685, reward: -11, mean reward: 0.78, score: 6.2402999303459765, epsilon: 0.8251808441980123, total steps: 4608
episode:686, reward: -11, mean reward: -0.4, score: -1.5992221052630882, epsilon: 0.8251188322109891, total steps: 4612
episode:687, reward: -11, mean reward: 5.92, score: 35.51011309657932, epsilon: 0.825025823531756, total steps: 4618
episode:688, reward: -11, mean reward: 7.12, score: 71.16970659140901, epsilon: 0.8248708338665329, total steps: 4628
episode:689, reward: -11, mean reward: 6.7, score: 87.15517656547755, epsilon: 0.8246693936380921, total steps: 4641
episode:690, reward: -11, mean reward: -3.46, score: -6.927406245763564, epsilon: 0.8246384074820738, total steps: 4643
episode:691, reward: -11, mean reward: 9.35, score: 46.73977789744168, epsilon: 0.8245609475143886, total steps: 4648
episode:692, reward: -11, mean reward: 0.64, score: 1.9308515125250096, epsilon: 0.8245144752517195, total steps: 4651
episode:693, reward: -11, mean reward: 0.02, score: 0.11664153118244514, epsilon: 0.8244215390909705, total steps: 4657
episode:694, reward: -11, mean reward: -12.2, score: -24.40520198729822, epsilon: 0.8243905628489359, total steps: 4659
episode:695, reward: -11, mean reward: 4.95, score: 69.28565666081352, epsilon: 0.8241737638446152, total steps: 4673
episode:696, reward: -11, mean reward: -0.99, score: -2.969790987250562, epsilon: 0.8241273148122693, total steps: 4676
episode:697, reward: -11, mean reward: 7.07, score: 63.66846074435449, epsilon: 0.8239879844357132, total steps: 4685
episode:698, reward: -11, mean reward: -3.46, score: -6.927377210099486, epsilon: 0.823957025535518, total steps: 4687
episode:699, reward: -11, mean reward: 0.98, score: 5.876883148117763, epsilon: 0.8238641562647214, total steps: 4693
episode:700, reward: -11, mean reward: -6.75, score: -27.018354707565294, epsilon: 0.8238022496085194, total steps: 4697
episode:701, reward: -11, mean reward: -1.44, score: -7.19190668986279, epsilon: 0.8237248732524408, total steps: 4702
episode:702, reward: -11, mean reward: 5.88, score: 47.04380052130614, epsilon: 0.8236010871758707, total steps: 4710
episode:703, reward: -11, mean reward: 5.01, score: 50.10218598317277, epsilon: 0.8234463824294258, total steps: 4720
episode:704, reward: -11, mean reward: -6.14, score: -24.543956652187276, epsilon: 0.8233845091937939, total steps: 4724
episode:705, reward: -11, mean reward: -3.46, score: -6.927377215063089, epsilon: 0.8233535744321255, total steps: 4726
episode:706, reward: -11, mean reward: 6.14, score: 42.95029970638477, epsilon: 0.8232453125102164, total steps: 4733
episode:707, reward: -11, mean reward: -3.5, score: -7.00341821791622, epsilon: 0.8232143833163039, total steps: 4735
episode:708, reward: -11, mean reward: 2.51, score: 25.126183305359575, epsilon: 0.8230597559028975, total steps: 4745
episode:709, reward: -11, mean reward: -3.46, score: -6.927377215063089, epsilon: 0.823028834131101, total steps: 4747
episode:710, reward: -11, mean reward: -3.46, score: -6.92740624408718, epsilon: 0.8229979135961505, total steps: 4749
episode:711, reward: -11, mean reward: -12.27, score: -24.539557073647458, epsilon: 0.8229669942979967, total steps: 4751
episode:712, reward: -11, mean reward: -5.77, score: -23.065380774383698, epsilon: 0.8229051594118812, total steps: 4755
episode:713, reward: -11, mean reward: -0.99, score: -2.968470218053902, epsilon: 0.8228587864935181, total steps: 4758
episode:714, reward: -11, mean reward: 2.12, score: 14.866925568960944, epsilon: 0.8227505938370716, total steps: 4765
episode:715, reward: -11, mean reward: 5.03, score: 15.099533719105452, epsilon: 0.8227042301923647, total steps: 4768
episode:716, reward: -11, mean reward: 1.16, score: 12.802860760548263, epsilon: 0.8225342539597934, total steps: 4779
episode:717, reward: -11, mean reward: -12.26, score: -24.510146236796338, epsilon: 0.8225033532076543, total steps: 4781
episode:718, reward: -11, mean reward: 4.07, score: 12.202378809475654, epsilon: 0.8224570043969401, total steps: 4784
episode:719, reward: -11, mean reward: 6.53, score: 189.39405550416615, epsilon: 0.8220091092365424, total steps: 4813
episode:720, reward: -11, mean reward: 1.75, score: 5.252886031663316, epsilon: 0.8219627900795767, total steps: 4816
episode:721, reward: -11, mean reward: -0.99, score: -2.9698628088245655, epsilon: 0.8219164737016772, total steps: 4819
episode:722, reward: -11, mean reward: -7.28, score: -29.106086266355803, epsilon: 0.8218547228538479, total steps: 4823
episode:723, reward: -11, mean reward: 6.02, score: 30.123599367544855, epsilon: 0.8217775412407075, total steps: 4828
episode:724, reward: -11, mean reward: 7.94, score: 119.15456448516309, epsilon: 0.821546042704852, total steps: 4843
episode:725, reward: -11, mean reward: 0.97, score: 3.874024328614553, epsilon: 0.8214843214903169, total steps: 4847
episode:726, reward: -11, mean reward: -12.27, score: -24.54279106344839, epsilon: 0.8214534627346366, total steps: 4849
episode:727, reward: -11, mean reward: -3.46, score: -6.927348653341177, epsilon: 0.8214226052132818, total steps: 4851
episode:728, reward: -11, mean reward: -0.2, score: -1.1852539660273322, epsilon: 0.8213300400546768, total steps: 4857
episode:729, reward: -11, mean reward: 9.12, score: 100.27868573490458, epsilon: 0.8211603661106829, total steps: 4868
episode:730, reward: -11, mean reward: 3.2, score: 38.41230924379413, epsilon: 0.8209753098304583, total steps: 4880
episode:731, reward: -11, mean reward: -6.99, score: -20.984801300238438, epsilon: 0.8209290526995963, total steps: 4883
episode:732, reward: -11, mean reward: -12.24, score: -24.473617249756828, epsilon: 0.8208982161542232, total steps: 4885
episode:733, reward: -11, mean reward: 4.94, score: 39.50120337583819, epsilon: 0.8207748823066096, total steps: 4893
episode:734, reward: -11, mean reward: -2.64, score: -7.917557035561799, epsilon: 0.8207286372010382, total steps: 4896
episode:735, reward: -11, mean reward: -12.24, score: -24.474447969386908, epsilon: 0.8206978086721248, total steps: 4898
episode:736, reward: -11, mean reward: -12.27, score: -24.539470734948743, epsilon: 0.820666981376328, total steps: 4900
episode:737, reward: -11, mean reward: -3.46, score: -6.9273772531178395, epsilon: 0.8206361553135982, total steps: 4902
episode:738, reward: -11, mean reward: -12.27, score: -24.543958259591186, epsilon: 0.8206053304838864, total steps: 4904
episode:739, reward: -11, mean reward: -3.46, score: -6.927377215063089, epsilon: 0.8205745068871431, total steps: 4906
episode:740, reward: -11, mean reward: -3.46, score: -6.927377234917643, epsilon: 0.820543684523319, total steps: 4908
episode:741, reward: -11, mean reward: -3.46, score: -6.927377236572212, epsilon: 0.8205128633923648, total steps: 4910
episode:742, reward: -11, mean reward: 2.37, score: 23.681833619574114, epsilon: 0.8203587762289164, total steps: 4920
episode:743, reward: -11, mean reward: 0.12, score: 0.4787946694999903, epsilon: 0.8202971499919004, total steps: 4924
episode:744, reward: -11, mean reward: -4.02, score: -16.090382900990306, epsilon: 0.8202355286847861, total steps: 4928
episode:745, reward: -11, mean reward: -5.77, score: -17.323273949831332, epsilon: 0.8201893159394613, total steps: 4931
episode:746, reward: -11, mean reward: 1.54, score: 4.605376005377593, epsilon: 0.8201431059668179, total steps: 4934
episode:747, reward: -11, mean reward: -12.26, score: -24.511093189180684, epsilon: 0.8201123008586856, total steps: 4936
episode:748, reward: -11, mean reward: -6.66, score: -33.297455691742215, epsilon: 0.8200352934790328, total steps: 4941
episode:749, reward: -11, mean reward: 0.23, score: 1.387830553118171, epsilon: 0.8199428947878478, total steps: 4947
episode:750, reward: -11, mean reward: -3.64, score: -21.840527498320007, epsilon: 0.8198505071838402, total steps: 4953
episode:751, reward: -11, mean reward: -1.79, score: -10.758530457487034, epsilon: 0.8197581306656802, total steps: 4959
episode:752, reward: -11, mean reward: 2.59, score: 31.11743135119091, epsilon: 0.8195734108815812, total steps: 4971
episode:753, reward: -11, mean reward: 2.75, score: 19.228413469119403, epsilon: 0.8194656781455252, total steps: 4978
episode:754, reward: -11, mean reward: 2.7, score: 13.491740964697065, epsilon: 0.8193887354249109, total steps: 4983
episode:755, reward: -11, mean reward: 3.77, score: 124.42184994962471, epsilon: 0.818881106395537, total steps: 5016
episode:756, reward: -11, mean reward: -3.46, score: -6.927377223335796, epsilon: 0.8188503517663778, total steps: 5018
episode:757, reward: -11, mean reward: -3.46, score: -6.927377208444916, epsilon: 0.8188195983673793, total steps: 5020
episode:758, reward: -11, mean reward: -2.91, score: -8.739023099629286, epsilon: 0.8187734705753248, total steps: 5023
episode:759, reward: -11, mean reward: -12.22, score: -24.43948014986831, epsilon: 0.8187427202515124, total steps: 5025
