episode:1, reward: -50, mean reward: -4.78, score: -57.349297345650214, epsilon: 0.8855328648569292, total steps: 516
episode:997, reward: -50, mean reward: -17.55, score: -52.65417653406594, epsilon: 0.6907480676548101, total steps: 8479
episode:998, reward: -50, mean reward: -17.56, score: -52.67014219694903, epsilon: 0.6906839960516783, total steps: 8482
episode:999, reward: -50, mean reward: -17.6, score: -52.8106877373921, epsilon: 0.6906199308553863, total steps: 8485
episode:1000, reward: -50, mean reward: -17.56, score: -52.6685204241701, epsilon: 0.6905558720652937, total steps: 8488
episode:1001, reward: -50, mean reward: -17.6, score: -52.80141153436375, epsilon: 0.6904918196807597, total steps: 8491
episode:1002, reward: -50, mean reward: -4.44, score: -62.13324242304452, epsilon: 0.6901929932298371, total steps: 8505
episode:1003, reward: -50, mean reward: -17.2, score: -51.60849678839524, epsilon: 0.6901289771313723, total steps: 8508
episode:1004, reward: -50, mean reward: -6.99, score: -55.909790913244734, epsilon: 0.6899582988289223, total steps: 8516
episode:1005, reward: -50, mean reward: -17.6, score: -52.80499056419109, epsilon: 0.6898943061987243, total steps: 8519
episode:1006, reward: -50, mean reward: -13.39, score: -53.56433065012109, epsilon: 0.6898089926455944, total steps: 8523
episode:1007, reward: -50, mean reward: -5.48, score: -54.81310107294402, epsilon: 0.6895957585223742, total steps: 8533
episode:1008, reward: -50, mean reward: -10.33, score: -51.653986419112, epsilon: 0.689489168112068, total steps: 8538
episode:1009, reward: -50, mean reward: -13.21, score: -52.82155764336311, epsilon: 0.6894039085737487, total steps: 8542
episode:1010, reward: -50, mean reward: -1.66, score: -102.64075540405744, epsilon: 0.688083838371752, total steps: 8604
episode:1011, reward: -50, mean reward: -13.22, score: -52.878710506993826, epsilon: 0.6879987661982402, total steps: 8608
episode:1012, reward: -50, mean reward: -13.21, score: -52.85430046678535, epsilon: 0.6879137053669284, total steps: 8612
episode:1013, reward: -50, mean reward: -4.73, score: -61.45617281280202, epsilon: 0.6876373359789615, total steps: 8625
episode:1014, reward: -50, mean reward: -17.57, score: -52.69843557978295, epsilon: 0.6875735754334441, total steps: 8628
episode:1015, reward: -50, mean reward: -11.0, score: -55.0077360236663, epsilon: 0.6874673220255684, total steps: 8633
episode:1016, reward: -50, mean reward: -1.8, score: -75.4606798265169, epsilon: 0.6865754922012751, total steps: 8675
episode:1017, reward: -50, mean reward: -2.46, score: -71.40892239656274, epsilon: 0.6859604332185504, total steps: 8704
episode:1018, reward: -50, mean reward: -4.26, score: -55.33977844435947, epsilon: 0.6856849100651504, total steps: 8717
episode:1019, reward: -50, mean reward: -4.19, score: -62.86426010110752, epsilon: 0.6853671470574898, total steps: 8732
episode:1020, reward: -50, mean reward: -13.4, score: -53.61123499212941, epsilon: 0.6852824370853391, total steps: 8736
episode:1021, reward: -50, mean reward: -13.32, score: -53.27464704739124, epsilon: 0.6851977384070984, total steps: 8740
episode:1022, reward: -50, mean reward: -17.57, score: -52.70021894920207, epsilon: 0.6851342218091405, total steps: 8743
episode:1023, reward: -50, mean reward: -17.56, score: -52.66786651464314, epsilon: 0.6850707115625249, total steps: 8746
episode:1024, reward: -50, mean reward: -3.97, score: -59.57947503926481, epsilon: 0.6847532555773536, total steps: 8761
episode:1025, reward: -50, mean reward: -13.43, score: -53.72510879350827, epsilon: 0.6846686274519437, total steps: 8765
episode:1026, reward: -50, mean reward: -3.63, score: -54.412071467346586, epsilon: 0.6843513724585755, total steps: 8780
episode:1027, reward: -50, mean reward: -13.2, score: -52.809140798359394, epsilon: 0.6842667979140094, total steps: 8784
episode:1028, reward: -50, mean reward: -17.58, score: -52.75009135992789, epsilon: 0.6842033744054462, total steps: 8787
episode:1029, reward: -50, mean reward: -6.49, score: -58.41703521426503, epsilon: 0.6840131419294226, total steps: 8796
episode:1030, reward: -50, mean reward: -7.02, score: -56.18385723287936, epsilon: 0.6838440942989273, total steps: 8804
episode:1031, reward: -50, mean reward: -13.19, score: -52.77848609397449, epsilon: 0.6837595873869402, total steps: 8808
episode:1032, reward: -50, mean reward: -17.6, score: -52.803586205077494, epsilon: 0.6836962145968938, total steps: 8811
episode:1033, reward: -50, mean reward: -17.54, score: -52.61776300114225, epsilon: 0.6836328481438095, total steps: 8814
episode:1034, reward: -50, mean reward: -13.2, score: -52.78108354258639, epsilon: 0.6835483693960988, total steps: 8818
episode:1035, reward: -50, mean reward: -7.96, score: -55.75081909877906, epsilon: 0.6834005586884927, total steps: 8825
episode:1036, reward: -50, mean reward: -7.99, score: -55.940551728205904, epsilon: 0.6832527824660286, total steps: 8832
episode:1037, reward: -50, mean reward: -17.53, score: -52.59875584052047, epsilon: 0.6831894603539403, total steps: 8835
episode:1038, reward: -50, mean reward: -17.57, score: -52.69665231058853, epsilon: 0.6831261445737468, total steps: 8838
episode:1039, reward: -50, mean reward: -17.57, score: -52.71974684798603, epsilon: 0.6830628351248146, total steps: 8841
episode:1040, reward: -50, mean reward: -8.78, score: -52.69397504851037, epsilon: 0.6829362352182023, total steps: 8847
episode:1041, reward: -50, mean reward: -13.42, score: -53.66594361626203, epsilon: 0.682851849346023, total steps: 8851
episode:1042, reward: -50, mean reward: -17.53, score: -52.58681845661185, epsilon: 0.6827885673252422, total steps: 8854
episode:1043, reward: -50, mean reward: -17.56, score: -52.694172625336606, epsilon: 0.6827252916323471, total steps: 8857
episode:1044, reward: -50, mean reward: -7.05, score: -56.433093369820355, epsilon: 0.6825565873828113, total steps: 8865
episode:1045, reward: -50, mean reward: -17.55, score: -52.64816896610097, epsilon: 0.6824933348867506, total steps: 8868
episode:1046, reward: -50, mean reward: -9.08, score: -54.456547096851054, epsilon: 0.6823668488687967, total steps: 8874
episode:1047, reward: -50, mean reward: -3.28, score: -68.89413657569759, epsilon: 0.6819243469683225, total steps: 8895
episode:1048, reward: -50, mean reward: -17.58, score: -52.72857373734816, epsilon: 0.6818611576931422, total steps: 8898
episode:1049, reward: -50, mean reward: -4.42, score: -57.460641678375225, epsilon: 0.6815874105076489, total steps: 8911
episode:1050, reward: -50, mean reward: -17.27, score: -51.80107418264947, epsilon: 0.6815242549244299, total steps: 8914
episode:1051, reward: -50, mean reward: -17.58, score: -52.726872792866615, epsilon: 0.6814611056564535, total steps: 8917
episode:1052, reward: -50, mean reward: -13.27, score: -53.09801891256208, epsilon: 0.6813769164551041, total steps: 8921
episode:1053, reward: -50, mean reward: -13.44, score: -53.77969779357767, epsilon: 0.6812927384782334, total steps: 8925
episode:1054, reward: -50, mean reward: -17.31, score: -51.93558059920848, epsilon: 0.681229612360744, total steps: 8928
episode:1055, reward: -50, mean reward: -17.55, score: -52.641920104820215, epsilon: 0.6811664925555507, total steps: 8931
episode:1056, reward: -50, mean reward: -13.27, score: -53.06059187514067, epsilon: 0.6810823426333295, total steps: 8935
episode:1057, reward: -50, mean reward: -11.02, score: -55.12206150056895, epsilon: 0.6809771710074362, total steps: 8940
episode:1058, reward: -50, mean reward: -3.54, score: -67.23718095848727, epsilon: 0.6805776786517308, total steps: 8959
episode:1059, reward: -50, mean reward: -7.26, score: -50.81385508592841, epsilon: 0.6804305610244361, total steps: 8966
episode:1060, reward: -50, mean reward: -7.5, score: -52.51557220516287, epsilon: 0.6802834777205832, total steps: 8973
episode:1061, reward: -50, mean reward: -17.54, score: -52.60941594140961, epsilon: 0.6802204525241234, total steps: 8976
episode:1062, reward: -50, mean reward: -3.63, score: -65.41622359375683, epsilon: 0.679842433669606, total steps: 8994
episode:1063, reward: -50, mean reward: -2.14, score: -85.6762425120351, epsilon: 0.6790032033692438, total steps: 9034
episode:1064, reward: -50, mean reward: -6.78, score: -54.26248009621867, epsilon: 0.6788354915442492, total steps: 9042
episode:1065, reward: -50, mean reward: -17.61, score: -52.816218288467496, epsilon: 0.6787726111391673, total steps: 9045
episode:1066, reward: -50, mean reward: -13.43, score: -53.70930254188853, epsilon: 0.6786887803798569, total steps: 9049
episode:1067, reward: -50, mean reward: -7.73, score: -54.113638465381314, epsilon: 0.6785421034440763, total steps: 9056
episode:1068, reward: -50, mean reward: -17.56, score: -52.67433948146869, epsilon: 0.6784792523763377, total steps: 9059
episode:1069, reward: -50, mean reward: -3.7, score: -59.23801466260855, epsilon: 0.6781441528095645, total steps: 9075
episode:1070, reward: -50, mean reward: -13.41, score: -53.627345167950565, epsilon: 0.6780604058391121, total steps: 9079
episode:1071, reward: -50, mean reward: -4.36, score: -61.006699033990614, epsilon: 0.6777673793612164, total steps: 9093
episode:1072, reward: -50, mean reward: -10.32, score: -51.57708338958001, epsilon: 0.6776627601831633, total steps: 9098
episode:1073, reward: -50, mean reward: -17.59, score: -52.75801546067345, epsilon: 0.6775999970453542, total steps: 9101
episode:1074, reward: -50, mean reward: -17.58, score: -52.743841261346915, epsilon: 0.6775372401835451, total steps: 9104
episode:1075, reward: -50, mean reward: -13.32, score: -53.293181788101876, epsilon: 0.6774535741293815, total steps: 9108
episode:1076, reward: -50, mean reward: -7.01, score: -56.09894001984327, epsilon: 0.6772862754837579, total steps: 9116
episode:1077, reward: -50, mean reward: -3.44, score: -68.82057761992263, epsilon: 0.6768682239994135, total steps: 9136
episode:1078, reward: -50, mean reward: -10.81, score: -54.054548552888406, epsilon: 0.6767637546680997, total steps: 9141
episode:1079, reward: -50, mean reward: -7.26, score: -50.810904999131466, epsilon: 0.6766175268525857, total steps: 9148
episode:1080, reward: -50, mean reward: -6.27, score: -56.398690287042385, epsilon: 0.676429569789499, total steps: 9157
episode:1081, reward: -50, mean reward: -4.95, score: -59.45305636818891, epsilon: 0.6761790480692677, total steps: 9169
episode:1082, reward: -50, mean reward: -17.58, score: -52.72725828092682, epsilon: 0.6761164332952515, total steps: 9172
episode:1083, reward: -50, mean reward: -17.57, score: -52.70648408132392, epsilon: 0.6760538247823998, total steps: 9175
episode:1084, reward: -50, mean reward: -17.55, score: -52.644014294872434, epsilon: 0.6759912225300864, total steps: 9178
episode:1085, reward: -50, mean reward: -5.4, score: -59.37535796198071, epsilon: 0.675761734490537, total steps: 9189
episode:1086, reward: -50, mean reward: -17.18, score: -51.52572721398906, epsilon: 0.6756991614457923, total steps: 9192
episode:1087, reward: -50, mean reward: -10.85, score: -54.23289296008002, epsilon: 0.6755948869420014, total steps: 9197
episode:1088, reward: -50, mean reward: -2.73, score: -70.87421120049778, epsilon: 0.6750529395844285, total steps: 9223
episode:1089, reward: -50, mean reward: -9.11, score: -54.663010621786825, epsilon: 0.6749279414967371, total steps: 9229
episode:1090, reward: -50, mean reward: -7.02, score: -56.197876789756876, epsilon: 0.6747613162633564, total steps: 9237
episode:1091, reward: -50, mean reward: -2.11, score: -82.19540174874358, epsilon: 0.673949654246834, total steps: 9276
episode:1092, reward: -50, mean reward: -13.4, score: -53.58110135176351, epsilon: 0.6738664665055736, total steps: 9280
episode:1093, reward: -50, mean reward: -4.06, score: -60.83462752101332, epsilon: 0.6735546112426336, total steps: 9295
episode:1094, reward: -50, mean reward: -7.19, score: -57.51624640118962, epsilon: 0.6733883521818289, total steps: 9303
episode:1095, reward: -50, mean reward: -13.35, score: -53.41691245389224, epsilon: 0.6733052392758548, total steps: 9307
episode:1096, reward: -50, mean reward: -17.58, score: -52.7368615403972, epsilon: 0.6732429118683496, total steps: 9310
episode:1097, reward: -50, mean reward: -7.97, score: -55.79020992219699, epsilon: 0.6730975054869845, total steps: 9317
episode:1098, reward: -50, mean reward: -17.58, score: -52.74102327031133, epsilon: 0.6730351988518195, total steps: 9320
episode:1099, reward: -50, mean reward: -17.17, score: -51.50071609240722, epsilon: 0.6729728984470065, total steps: 9323
episode:1100, reward: -50, mean reward: -5.91, score: -59.098978201013054, epsilon: 0.672765275419951, total steps: 9333
episode:1101, reward: -50, mean reward: -7.73, score: -54.08874087415742, epsilon: 0.6726199804740893, total steps: 9340
episode:1102, reward: -50, mean reward: -17.61, score: -52.817928995882156, epsilon: 0.672557721589038, total steps: 9343
episode:1103, reward: -50, mean reward: -17.53, score: -52.584800575408465, epsilon: 0.672495468929564, total steps: 9346
episode:1104, reward: -50, mean reward: -13.17, score: -52.682580188039, epsilon: 0.6724124750667538, total steps: 9350
episode:1105, reward: -50, mean reward: -13.39, score: -53.55612150938592, epsilon: 0.6723294922690544, total steps: 9354
episode:1106, reward: -50, mean reward: -3.57, score: -71.348276980201, epsilon: 0.6719147442055905, total steps: 9374
episode:1107, reward: -50, mean reward: -3.51, score: -66.66645441299187, epsilon: 0.6715209895697233, total steps: 9393
episode:1108, reward: -50, mean reward: -17.58, score: -52.726825653561946, epsilon: 0.6714588405782677, total steps: 9396
episode:1109, reward: -50, mean reward: -10.93, score: -54.65543416715755, epsilon: 0.6713552727357313, total steps: 9401
episode:1110, reward: -50, mean reward: -17.58, score: -52.736229835170604, epsilon: 0.6712931403151305, total steps: 9404
episode:1111, reward: -50, mean reward: -6.51, score: -58.613728541117, epsilon: 0.6711067803284317, total steps: 9413
episode:1112, reward: -50, mean reward: -17.53, score: -52.598764792019765, epsilon: 0.6710446727558292, total steps: 9416
episode:1113, reward: -50, mean reward: -7.18, score: -57.47043682882786, epsilon: 0.67087908292272, total steps: 9424
episode:1114, reward: -50, mean reward: -17.58, score: -52.730745668865936, epsilon: 0.6708169981187196, total steps: 9427
episode:1115, reward: -50, mean reward: -13.39, score: -53.553294614620185, epsilon: 0.6707342280370986, total steps: 9431
episode:1116, reward: -50, mean reward: -17.2, score: -51.58734047953051, epsilon: 0.6706721577178626, total steps: 9434
episode:1117, reward: -50, mean reward: -6.77, score: -54.19146992694836, epsilon: 0.670506667208853, total steps: 9442
episode:1118, reward: -50, mean reward: -9.16, score: -54.95485792465675, epsilon: 0.6703825782847173, total steps: 9448
episode:1119, reward: -50, mean reward: -17.58, score: -52.753934195782406, epsilon: 0.6703205431286983, total steps: 9451
episode:1120, reward: -50, mean reward: -6.64, score: -53.108665895577985, epsilon: 0.6701551463710785, total steps: 9459
episode:1121, reward: -50, mean reward: -17.52, score: -52.55607141809301, epsilon: 0.6700931339571137, total steps: 9462
episode:1122, reward: -50, mean reward: -7.95, score: -55.6382313847639, epsilon: 0.6699484624381907, total steps: 9469
episode:1123, reward: -50, mean reward: -13.15, score: -52.59927664599442, epsilon: 0.6698658081536071, total steps: 9473
episode:1124, reward: -50, mean reward: -8.78, score: -52.656026667711004, epsilon: 0.669741847388466, total steps: 9479
episode:1125, reward: -50, mean reward: -17.57, score: -52.720875123761815, epsilon: 0.669679876302333, total steps: 9482
episode:1126, reward: -50, mean reward: -13.41, score: -53.632027366351764, epsilon: 0.6695972578268469, total steps: 9486
episode:1127, reward: -50, mean reward: -13.46, score: -53.82711184153614, epsilon: 0.6695146503664231, total steps: 9490
episode:1128, reward: -50, mean reward: -5.9, score: -53.12929624556678, epsilon: 0.6693288238466848, total steps: 9499
episode:1129, reward: -50, mean reward: -10.77, score: -53.874905218763615, epsilon: 0.6692256109773551, total steps: 9504
episode:1130, reward: -50, mean reward: -11.03, score: -55.16113317120754, epsilon: 0.6691224153087367, total steps: 9509
episode:1131, reward: -50, mean reward: -13.18, score: -52.7317275511337, epsilon: 0.6690398711564279, total steps: 9513
episode:1132, reward: -50, mean reward: -10.3, score: -51.4983030020568, epsilon: 0.668936706441867, total steps: 9518
episode:1133, reward: -50, mean reward: -10.32, score: -51.62461087623397, epsilon: 0.6688335589199922, total steps: 9523
episode:1134, reward: -50, mean reward: -17.53, score: -52.585179702206645, epsilon: 0.6687716786581649, total steps: 9526
episode:1135, reward: -50, mean reward: -11.02, score: -55.11471456548466, epsilon: 0.6686685586386288, total steps: 9531
episode:1136, reward: -50, mean reward: -17.56, score: -52.671151750381554, epsilon: 0.6686066948760047, total steps: 9534
episode:1137, reward: -50, mean reward: -17.3, score: -51.91154479785301, epsilon: 0.6685448372994475, total steps: 9537
episode:1138, reward: -50, mean reward: -5.39, score: -59.30036203134726, epsilon: 0.668318079100648, total steps: 9548
episode:1139, reward: -50, mean reward: -17.57, score: -52.69672355611233, epsilon: 0.6682562503842253, total steps: 9551
episode:1140, reward: -50, mean reward: -17.18, score: -51.55284154109195, epsilon: 0.6681944278503651, total steps: 9554
episode:1141, reward: -50, mean reward: -8.8, score: -52.7794401115959, epsilon: 0.6680708013278593, total steps: 9560
episode:1142, reward: -50, mean reward: -2.16, score: -82.16614318205816, epsilon: 0.6672884072670249, total steps: 9598
episode:1143, reward: -50, mean reward: -17.54, score: -52.62995105555103, epsilon: 0.6672266815126373, total steps: 9601
episode:1144, reward: -50, mean reward: -4.93, score: -59.12571261312351, epsilon: 0.6669798402115836, total steps: 9613
episode:1145, reward: -50, mean reward: -17.58, score: -52.73838466987141, epsilon: 0.6669181453123589, total steps: 9616
episode:1146, reward: -50, mean reward: -13.32, score: -53.2684574113503, epsilon: 0.6668358950431237, total steps: 9620
episode:1147, reward: -50, mean reward: -8.79, score: -52.74981893625683, epsilon: 0.6667125402000106, total steps: 9626
episode:1148, reward: -50, mean reward: -17.28, score: -51.85209212337858, epsilon: 0.6666508720294505, total steps: 9629
episode:1149, reward: -50, mean reward: -13.17, score: -52.66428300070838, epsilon: 0.6665686573942774, total steps: 9633
episode:1150, reward: -50, mean reward: -7.86, score: -55.02458679570745, epsilon: 0.6664248081572824, total steps: 9640
episode:1151, reward: -50, mean reward: -17.21, score: -51.6150190953074, epsilon: 0.6663631687584879, total steps: 9643
episode:1152, reward: -50, mean reward: -17.54, score: -52.62943529390088, epsilon: 0.6663015355233252, total steps: 9646
episode:1153, reward: -50, mean reward: -4.25, score: -59.495580312183506, epsilon: 0.6660139952380325, total steps: 9660
episode:1154, reward: -50, mean reward: -17.58, score: -52.73975312083931, epsilon: 0.6659523969184761, total steps: 9663
episode:1155, reward: -50, mean reward: -17.54, score: -52.629199111654046, epsilon: 0.6658908047584435, total steps: 9666
episode:1156, reward: -50, mean reward: -6.64, score: -59.76094083403859, epsilon: 0.665706065229331, total steps: 9675
episode:1157, reward: -50, mean reward: -17.52, score: -52.55607141809301, epsilon: 0.6656444977012357, total steps: 9678
episode:1158, reward: -50, mean reward: -7.79, score: -54.549758801535575, epsilon: 0.6655008640763467, total steps: 9685
episode:1159, reward: -50, mean reward: -13.42, score: -53.69889748452317, epsilon: 0.6654188027653455, total steps: 9689
episode:1160, reward: -50, mean reward: -5.48, score: -60.22570497353735, epsilon: 0.6651931905690952, total steps: 9700
episode:1161, reward: -50, mean reward: -17.54, score: -52.610646598733226, epsilon: 0.6651316743259017, total steps: 9703
episode:1162, reward: -50, mean reward: -17.24, score: -51.71077174928253, epsilon: 0.6650701642340249, total steps: 9706
episode:1163, reward: -50, mean reward: -13.21, score: -52.8586433380745, epsilon: 0.6649881603458411, total steps: 9710
episode:1164, reward: -50, mean reward: -13.18, score: -52.720094453549535, epsilon: 0.6649061673907801, total steps: 9714
episode:1165, reward: -50, mean reward: -4.71, score: -61.19120716713145, epsilon: 0.664639765776096, total steps: 9727
episode:1166, reward: -50, mean reward: -17.55, score: -52.646178358193694, epsilon: 0.6645783048726147, total steps: 9730
episode:1167, reward: -50, mean reward: -4.49, score: -53.91733555476185, epsilon: 0.6643325227103752, total steps: 9742
episode:1168, reward: -50, mean reward: -4.31, score: -64.62817500322137, epsilon: 0.6640254332277884, total steps: 9757
episode:1169, reward: -50, mean reward: -17.53, score: -52.60151553888265, epsilon: 0.6639640337544905, total steps: 9760
episode:1170, reward: -50, mean reward: -13.46, score: -53.83293720953665, epsilon: 0.6638821773405388, total steps: 9764
episode:1171, reward: -50, mean reward: -17.55, score: -52.64941840302228, epsilon: 0.6638207921921132, total steps: 9767
episode:1172, reward: -50, mean reward: -10.8, score: -54.00137953424438, epsilon: 0.6637184972515631, total steps: 9772
episode:1173, reward: -50, mean reward: -11.03, score: -55.14136594502095, epsilon: 0.663616219358749, total steps: 9777
episode:1174, reward: -50, mean reward: -5.84, score: -58.37198943391145, epsilon: 0.6634117147049653, total steps: 9787
episode:1175, reward: -50, mean reward: -17.57, score: -52.71691441298276, epsilon: 0.6633503766004512, total steps: 9790
episode:1176, reward: -50, mean reward: -17.57, score: -52.69730745658538, epsilon: 0.6632890446294407, total steps: 9793
episode:1177, reward: -50, mean reward: -10.72, score: -53.582015657170984, epsilon: 0.6631868383060994, total steps: 9798
episode:1178, reward: -50, mean reward: -8.8, score: -52.79104349306694, epsilon: 0.6630642132013573, total steps: 9804
episode:1179, reward: -50, mean reward: -17.6, score: -52.81103051273104, epsilon: 0.6630029098452561, total steps: 9807
episode:1180, reward: -50, mean reward: -17.19, score: -51.56561041847917, epsilon: 0.6629416126191839, total steps: 9810
episode:1181, reward: -50, mean reward: -3.64, score: -65.51071212371566, epsilon: 0.6625739579590402, total steps: 9828
episode:1182, reward: -50, mean reward: -17.54, score: -52.619373300376, epsilon: 0.6625127036260119, total steps: 9831
episode:1183, reward: -50, mean reward: -13.3, score: -53.196677359223585, epsilon: 0.6624310407098438, total steps: 9835
episode:1184, reward: -50, mean reward: -7.86, score: -55.04441733804158, epsilon: 0.6622881568041155, total steps: 9842
episode:1185, reward: -50, mean reward: -2.18, score: -69.76265499422058, epsilon: 0.6616353976369714, total steps: 9874
episode:1186, reward: -50, mean reward: -17.27, score: -51.808551877872745, epsilon: 0.6615742371552829, total steps: 9877
episode:1187, reward: -50, mean reward: -7.88, score: -55.12774511653521, epsilon: 0.6614315531470616, total steps: 9884
episode:1188, reward: -50, mean reward: -17.29, score: -51.85647994186873, epsilon: 0.6613704130488027, total steps: 9887
episode:1189, reward: -50, mean reward: -17.58, score: -52.730775131286975, epsilon: 0.6613092790642481, total steps: 9890
episode:1190, reward: -50, mean reward: -13.01, score: -52.058174634287056, epsilon: 0.6612277765939916, total steps: 9894
episode:1191, reward: -50, mean reward: -1.59, score: -54.19972300359704, epsilon: 0.6605354441763269, total steps: 9928
episode:1192, reward: -50, mean reward: -17.58, score: -52.73025311933635, epsilon: 0.6604743936844848, total steps: 9931
episode:1193, reward: -50, mean reward: -17.55, score: -52.6409865832547, epsilon: 0.6604133492973866, total steps: 9934
episode:1194, reward: -50, mean reward: -13.24, score: -52.967835002209966, epsilon: 0.6603319662764688, total steps: 9938
episode:1195, reward: -50, mean reward: -5.9, score: -53.071124329448594, epsilon: 0.6601488941487781, total steps: 9947
episode:1196, reward: -50, mean reward: -2.06, score: -86.53296095023244, epsilon: 0.6592952833639423, total steps: 9989
episode:1197, reward: -50, mean reward: -13.15, score: -52.617923937793705, epsilon: 0.6592140494085444, total steps: 9993
episode:1198, reward: -50, mean reward: -13.31, score: -53.254014869212824, epsilon: 0.6591328262836187, total steps: 9997
episode:1199, reward: -50, mean reward: -17.2, score: -51.58960222325271, epsilon: 0.6590719160465529, total steps: 10000
episode:1200, reward: -50, mean reward: -17.28, score: -51.82810400594806, epsilon: 0.6590110119002064, total steps: 10003
episode:1201, reward: -50, mean reward: -13.24, score: -52.973731474783165, epsilon: 0.6589298158451437, total steps: 10007
episode:1202, reward: -50, mean reward: -4.13, score: -57.84168709716889, epsilon: 0.6586457148931273, total steps: 10021
episode:1203, reward: -50, mean reward: -17.51, score: -52.53106516594735, epsilon: 0.658584853364765, total steps: 10024
episode:1204, reward: -50, mean reward: -11.03, score: -55.15528664776174, epsilon: 0.6584834310079688, total steps: 10029
episode:1205, reward: -50, mean reward: -7.82, score: -54.71584909866445, epsilon: 0.6583414681037165, total steps: 10036
episode:1206, reward: -50, mean reward: -17.6, score: -52.799278834284834, epsilon: 0.6582806369985121, total steps: 10039
episode:1207, reward: -50, mean reward: -3.25, score: -64.99201917004739, epsilon: 0.6578752517172878, total steps: 10059
episode:1208, reward: -50, mean reward: -13.44, score: -53.75638892324898, epsilon: 0.6577942070868209, total steps: 10063
episode:1209, reward: -50, mean reward: -17.55, score: -52.65573700962966, epsilon: 0.6577334307049819, total steps: 10066
episode:1210, reward: -50, mean reward: -13.28, score: -53.10299016616446, epsilon: 0.6576524049827228, total steps: 10070
episode:1211, reward: -50, mean reward: -17.58, score: -52.73541154246091, epsilon: 0.6575916427803853, total steps: 10073
episode:1212, reward: -50, mean reward: -9.17, score: -55.01362731948109, epsilon: 0.657470136602852, total steps: 10079
episode:1213, reward: -50, mean reward: -3.94, score: -59.039775792341416, epsilon: 0.6571664774556636, total steps: 10094
episode:1214, reward: -50, mean reward: -6.76, score: -54.05819238443098, epsilon: 0.6570045879812313, total steps: 10102
episode:1215, reward: -50, mean reward: -13.45, score: -53.81936297045456, epsilon: 0.6569236594315238, total steps: 10106
episode:1216, reward: -50, mean reward: -13.16, score: -52.64450860024165, epsilon: 0.65684274167157, total steps: 10110
episode:1217, reward: -50, mean reward: -17.28, score: -51.85092918702371, epsilon: 0.6567820604315154, total steps: 10113
episode:1218, reward: -50, mean reward: -17.55, score: -52.65482172017725, epsilon: 0.6567213852592815, total steps: 10116
episode:1219, reward: -50, mean reward: -13.19, score: -52.769837852856256, epsilon: 0.6566404944674196, total steps: 10120
episode:1220, reward: -50, mean reward: -17.17, score: -51.50542661886371, epsilon: 0.6565798334510742, total steps: 10123
episode:1221, reward: -50, mean reward: -17.55, score: -52.63990963124128, epsilon: 0.6565191785005271, total steps: 10126
episode:1222, reward: -50, mean reward: -4.47, score: -58.08958547344446, epsilon: 0.6562564104603641, total steps: 10139
episode:1223, reward: -50, mean reward: -13.19, score: -52.74635782570951, epsilon: 0.6561755816610091, total steps: 10143
episode:1224, reward: -50, mean reward: -17.56, score: -52.68162611311185, epsilon: 0.6561149671336199, total steps: 10146
episode:1225, reward: -50, mean reward: -8.04, score: -56.262610914576015, epsilon: 0.6559735568064685, total steps: 10153
episode:1226, reward: -50, mean reward: -13.3, score: -53.20940028805555, epsilon: 0.6558927657184198, total steps: 10157
episode:1227, reward: -50, mean reward: -6.44, score: -51.54714715843434, epsilon: 0.6557312158551674, total steps: 10165
episode:1228, reward: -50, mean reward: -13.33, score: -53.310959069734025, epsilon: 0.6556504570770916, total steps: 10169
episode:1229, reward: -50, mean reward: -17.53, score: -52.595742370169916, epsilon: 0.6555898950595351, total steps: 10172
episode:1230, reward: -50, mean reward: -17.57, score: -52.711670678192746, epsilon: 0.6555293390978777, total steps: 10175
episode:1231, reward: -50, mean reward: -13.32, score: -53.26623599589941, epsilon: 0.6554486072349085, total steps: 10179
episode:1232, reward: -50, mean reward: -13.37, score: -53.48262993371725, epsilon: 0.6553678861354701, total steps: 10183
episode:1233, reward: -50, mean reward: -6.47, score: -58.20463352112668, epsilon: 0.6551863030084603, total steps: 10192
episode:1234, reward: -50, mean reward: -6.89, score: -55.13043522274951, epsilon: 0.6550249415101473, total steps: 10200
episode:1235, reward: -50, mean reward: -13.21, score: -52.85950388338344, epsilon: 0.6549442768957064, total steps: 10204
episode:1236, reward: -50, mean reward: -13.32, score: -53.29037769008819, epsilon: 0.6548636230358306, total steps: 10208
episode:1237, reward: -50, mean reward: -17.58, score: -52.74044546613963, epsilon: 0.6548031396977443, total steps: 10211
episode:1238, reward: -50, mean reward: -5.86, score: -52.69718515949825, epsilon: 0.6546217259692548, total steps: 10220
episode:1239, reward: -50, mean reward: -17.15, score: -51.456732517393235, epsilon: 0.6545612668196658, total steps: 10223
episode:1240, reward: -50, mean reward: -5.01, score: -55.11905415330706, epsilon: 0.6543396349901505, total steps: 10234
episode:1241, reward: -50, mean reward: -13.39, score: -53.56349703525076, epsilon: 0.6542590617438209, total steps: 10238
episode:1242, reward: -50, mean reward: -13.3, score: -53.21156773869434, epsilon: 0.6541784992398746, total steps: 10242
episode:1243, reward: -50, mean reward: -17.59, score: -52.78393235384159, epsilon: 0.6541180844107425, total steps: 10245
episode:1244, reward: -50, mean reward: -17.3, score: -51.89699149128671, epsilon: 0.654057675622791, total steps: 10248
episode:1245, reward: -50, mean reward: -17.57, score: -52.70220502180214, epsilon: 0.6539972728754165, total steps: 10251
